x1 (cm),y1 (cm),freq (GHz),"Electric field norm (V/m), Boundary Probe 2","Electric field norm (V/m), Boundary Probe 3","Electric field norm (V/m), Point Probe 2","Electric field norm (V/m), Detector 1","Electric field norm (V/m), Detector 2p","Electric field norm (V/m), Detector 2n","Electric field norm (V/m), Boundary Probe 3n","Electric field norm (V/m), Boundary Probe 4n","Electric field norm (V/m), Boundary Probe 4p",Point average: Electric field norm (V/m)
-4.5,-4.5,6.300000000000002,0.6656895880622385,0.6238166647756527,0.3841128990743514,0.8302325423013115,0.46274397646843507,0.46274401448298463,1.0480822257359748,0.9388044803662853,0.9388044505086524,1.0480822402597367
-4.5,-4.5,6.4,0.6821354004543464,0.6306504267643276,0.4673864910033421,0.8251595395058762,0.43770469085589503,0.43770473501411233,1.1371626573252847,0.9887247150730845,0.9887246835589841,1.1371626587251404
-4.5,-4.5,6.5,0.695289125427842,0.6315616853651788,0.510209535669839,0.8056137625862754,0.4481881476884661,0.44818819687943207,1.1917409869721918,1.0113569935869122,1.011356966192885,1.1917409846246134
-4.5,-4.5,6.600000000000001,0.7029478121078865,0.6280475989518755,0.5321954750720645,0.7855165747220069,0.4729188185591579,0.4729188618153266,1.209405464773856,1.0064518723302218,1.0064518482370584,1.2094054617180887
-4.5,-4.5,6.7,0.7051544202250017,0.6298903014889123,0.5438542173925395,0.767588957893099,0.5066716327498864,0.5066716482506792,1.2040942425470125,0.9909320970465858,0.9909320741117916,1.2040942409664375
-4.5,-4.5,6.800000000000002,0.7030790586642859,0.6383491943246218,0.5520902245359252,0.7572603908300161,0.5427625520239385,0.5427625279862711,1.1830279752488468,0.9740177792911686,0.974017754283007,1.1830279766221201
-4.5,-4.5,6.9,0.6980576782206221,0.6486737411832724,0.5622762451087343,0.75799867632896,0.5703892408213853,0.5703892148900177,1.1466285075867637,0.9478667403341791,0.9478667071602076,1.146628511791508
-4.5,-4.5,7,0.6934107539942505,0.6513654317551787,0.6132971914726043,0.7708870162941632,0.5665235926396117,0.5665236130218698,1.0700282070895837,0.8631937163598602,0.8631936772313142,1.070028210481919
-4.5,-4.5,7.100000000000001,0.7165687635112438,0.6390788600246197,0.7396024180735781,0.7934009839901947,0.5273295867338662,0.5273296459430834,1.0806887870151247,0.8291762336682406,0.8291762317252956,1.080688787971182
-4.5,-4.5,7.2,0.7421742973414602,0.6306455113550739,0.7710264074619476,0.7950882454766638,0.5148588361493953,0.5148588874710153,1.1574005779254708,0.8474976410394455,0.8474976616625531,1.1574005782567436
-4.5,-4.5,7.300000000000002,0.760072275643679,0.6312868632258289,0.7667286496913164,0.8008954291957634,0.5191916951837489,0.5191917542734844,1.1894777300360477,0.8482706131970101,0.8482706376126917,1.1894777219197066
-4.5,-4.5,7.4,0.7714475917505994,0.6364715255762243,0.7508562899658658,0.8089796115293367,0.5380366007815546,0.5380366408342091,1.1907231105648233,0.8592350261307208,0.8592350486102057,1.190723094876066
-4.5,-4.5,7.500000000000001,0.7742874314262984,0.6395874982362021,0.7277211179764739,0.8137363203617428,0.567828334225708,0.5678283650829801,1.1745223374254958,0.8823631157179903,0.8823631332391467,1.1745223185885292
-4.5,-4.5,7.600000000000001,0.7672642722464326,0.6361412440186157,0.6997537978154574,0.8131522017789159,0.5973988828036803,0.597398897724931,1.1514309221244141,0.9103079667572503,0.9103079829016263,1.1514309076322131
-4.5,-4.5,7.7,0.7510542154154356,0.622650641518687,0.6735802541859655,0.8096507325130252,0.6069408463480463,0.6069408566703238,1.1210371121805516,0.9224362348172424,0.9224362569250575,1.1210371069377587
-4.5,-4.5,7.800000000000002,0.7410613259478541,0.6088943178379788,0.6968849279136187,0.8187351126893297,0.5637294101116161,0.5637294523532327,1.0707500472162366,0.8787145073012366,0.878714528284412,1.070750007219039
-4.5,-4.5,7.9,0.7543397054566922,0.6182694178293776,0.7232069782294888,0.811818950169954,0.5318970397012157,0.5318971033212734,1.1319157082662863,0.8988075781741507,0.8988076180151807,1.1319156820499976
-4.5,-4.5,8,0.7562665032913624,0.6333714322743167,0.712115443507319,0.7807411814910362,0.5247258412793732,0.5247258229455005,1.1864826795519565,0.882341307212182,0.8823413578014965,1.1864826808620286
-4.5,-4.5,8.100000000000001,0.7545015243435444,0.6434084588972648,0.693075529426059,0.7549896294430537,0.5320323520103483,0.5320324064204608,1.2086656394553916,0.8610879117994614,0.8610879507953231,1.208665644937058
-4.5,-4.5,8.2,0.7505462616854661,0.6436014327037171,0.662495308203567,0.7408256203565857,0.5529478582498536,0.5529478673173155,1.207672730766041,0.8618778933510746,0.8618779030416115,1.2076727292169935
-4.5,-4.5,8.3,0.7423817384304046,0.635264055117291,0.6165029310649862,0.7364629670283448,0.5806536587519743,0.580653681628875,1.190950166501724,0.8851163021564327,0.8851162695114311,1.1909501584308009
-4.5,-4.5,8.4,0.7273884492868853,0.6248157967933101,0.5558294508427576,0.736456440830082,0.6060421225635019,0.6060421510095358,1.1637240321447095,0.9212975220125172,0.9212974486499629,1.163724025357256
-4.5,-4.5,8.5,0.7051332087388942,0.6223949180351662,0.4884367476060703,0.7388175737043586,0.6145352681260137,0.6145352951354779,1.1166594400220688,0.9415748607863937,0.9415747897719646,1.1166594520657944
-4.5,-4.5,8.600000000000003,0.6952371256610113,0.6255054254327023,0.42865090293223007,0.77127572415025,0.5855509796244902,0.5855509996653537,1.1015184315036048,0.95265146442949,0.9526514134483287,1.1015184194057228
-4.5,-4.5,8.700000000000001,0.6912628077378389,0.6241416101236412,0.3881288245675007,0.7678182408702298,0.5610487291321042,0.5610488169489524,1.1706246533812634,0.958204348272332,0.9582042833436742,1.1706246031416314
-4.5,-4.5,8.8,0.6838628246756632,0.618892417607545,0.3659001012926084,0.7423399852454395,0.5451397697293636,0.5451398756112634,1.2154790678837832,0.9154758025465559,0.9154757682079431,1.2154790229078343
-4.5,-4.5,8.9,0.6753587978440602,0.6139677617686518,0.3533540231422889,0.7176686770628679,0.5471367404247212,0.5471368447081244,1.2317422739858732,0.8787841429434825,0.8787841444876628,1.2317422337428867
-4.5,-4.5,9,0.665839075201454,0.6150374412731934,0.34346513087924646,0.7044295999282758,0.5645544186992069,0.5645545189120178,1.22403168401644,0.8682225734417374,0.8682226106767101,1.2240316452715145
-4.5,-4.5,9.100000000000001,0.6539340394968522,0.6185442112838855,0.3537781627120064,0.7054362056734768,0.5903287173814694,0.5903288187745701,1.1993415500488538,0.8821092740204671,0.8821093341538268,1.199341516138129
-4.5,-4.5,9.200000000000003,0.6381119909554929,0.6178576657787546,0.4011297970136054,0.7174391405518655,0.6140146349571383,0.6140147443745204,1.161974116472954,0.9118472055664172,0.911847257668037,1.1619740952611135
-4.5,-4.5,9.3,0.621634407026563,0.6115691305794229,0.48822634951271066,0.7481418853422147,0.6113689995380056,0.611369111423854,1.1070330182564792,0.9395291794413844,0.9395291885924517,1.107033024186456
-4.5,-4.5,9.4,0.619695360463849,0.6011957486861357,0.5976262306187888,0.7977839979049303,0.5896873787801858,0.5896874443672598,1.125530508335642,0.9967056846096631,0.9967056753723192,1.12553050231092
-4.5,-4.5,9.5,0.6224889078902784,0.5965161112630757,0.6672444198001374,0.8134448300763049,0.5585729976580565,0.5585730546244293,1.168871728472703,0.9889209921932579,0.9889210307585181,1.1688716395169023
-4.5,-4.5,9.600000000000001,0.6263574964709576,0.6005133896803694,0.6933683730945172,0.8136215886905099,0.5409641558604755,0.5409642179125798,1.1929087061118164,0.9558881012671296,0.9558882315485395,1.1929085549729483
-4.5,-4.5,9.700000000000003,0.6283177721092662,0.6060736004114401,0.6903293960814599,0.8105544593208739,0.5456681133989503,0.5456681753163917,1.1892579436101687,0.941937269788824,0.9419374585376858,1.1892577706889453
-4.5,-4.5,9.8,0.6287029618197082,0.6077846134783313,0.6746778454167082,0.8069780530862306,0.5645928530697619,0.5645929156765539,1.1686145799668726,0.9526995465196507,0.9526997438636282,1.1686144203859383
-4.5,-4.5,9.9,0.6274134293029447,0.6021634378048996,0.6583588309642324,0.8021894871728603,0.5894726557869454,0.5894727171259568,1.1400236328302247,0.9797921647990881,0.9797923370837809,1.1400235240606433
-4.5,-4.5,10,0.6241302273850702,0.590346974085909,0.6529360446701497,0.7955948875848688,0.6076384003147328,0.6076384466760497,1.1019505318605922,1.0094042234775453,1.0094043556780947,1.1019504983893984
-4.5,-4.5,10.100000000000001,0.6290684679592559,0.589145367468233,0.6993105578274549,0.810392048960973,0.6081974774331201,0.6081975416022313,1.0754636725656759,1.0564661365850117,1.0564661090608376,1.0754636269560063
-4.5,-4.5,10.200000000000003,0.6418967189522522,0.6020053222788737,0.7472595594833263,0.8214621716260507,0.5885927528795923,0.5885927921017486,1.098567840587463,1.096945046014725,1.0969449018562951,1.0985677900987927
-4.5,-4.5,10.3,0.6554567046468379,0.6115338493280615,0.770136703764469,0.8111818488659696,0.5609836655616431,0.5609836542244216,1.1380273625155601,1.0718101054193265,1.0718099930505838,1.1380272477004016
-4.5,-4.5,10.4,0.6664538849697609,0.6139252401459616,0.7611870361528124,0.7883040381237753,0.5579508718823564,0.5579508369631851,1.1616262256009704,1.0348175824409456,1.03481757252474,1.1616260514990726
-4.5,-4.5,10.5,0.6761714388492747,0.6136825654617952,0.7357673845872429,0.7698360253358243,0.5754223992702963,0.5754224168419241,1.1609265903256545,1.0207521394678716,1.020752214923985,1.1609263981909146
-4.5,-4.5,10.600000000000003,0.6842873039598567,0.6131203185318204,0.6990596574731819,0.7570501796131722,0.6022319351066977,0.6022319394029506,1.1450100545442734,1.0204685869590013,1.0204687213097356,1.1450098839375176
-4.5,-4.5,10.700000000000003,0.688158511877795,0.6170224636687596,0.6515642912170417,0.7452564146668899,0.6315785185400552,0.6315787201610036,1.1186871454168257,1.0243750104713967,1.024375190084998,1.1186870326084712
-4.5,-4.5,10.8,0.6872101626202359,0.6262757304296677,0.6027657268564053,0.7368066741487203,0.6556572347804686,0.655657307841792,1.0805941049587948,1.0301106855205577,1.0301109064010934,1.0805941043103224
-4.5,-4.5,10.9,0.6900436071486542,0.6312929501478769,0.5581680150210312,0.7416208231152129,0.6675849260966576,0.6675850269951098,1.0734634702573969,1.0680331054560184,1.0680331853331122,1.0734633948246481
-4.5,-4.5,11,0.6967080931204185,0.6264563869521607,0.5188863895724096,0.7459049410894778,0.6466061726521398,0.6466063425978779,1.0972092413752288,1.0855935894840987,1.0855935735300295,1.0972090192686474
-4.5,-4.5,11.100000000000003,0.7066703915450662,0.6174893721588397,0.49133497485700267,0.7309721537040421,0.6165137316738807,0.6165139033604975,1.1458148381015598,1.0555162894701844,1.055516300337812,1.145814469979435
-4.5,-4.5,11.200000000000003,0.7145137376636332,0.6169182013641435,0.4728330310404303,0.703458003032192,0.6114351711207485,0.6114353558419728,1.1703667019626283,1.037211155118561,1.0372111692261843,1.170366313449847
-4.5,-4.5,11.3,0.7212712009457172,0.6245471056894711,0.46071250542577386,0.6872397478308654,0.6253328097114589,0.6253329776861154,1.1685545064491722,1.047012309138219,1.0470123036810766,1.16855416997935
-4.5,-4.5,11.4,0.7269558086574937,0.6315434420647352,0.4555152198448833,0.6858572982572565,0.6471626010503937,0.647162751150485,1.1509574539050507,1.0674524595056174,1.0674524979157514,1.150957198696458
-4.5,-4.5,11.5,0.7288303954584348,0.6320515042434771,0.4587042420077944,0.6946527010126307,0.667684186029075,0.6676843110794498,1.1203169320006707,1.0858006525672192,1.0858008100551102,1.1203167982348934
-4.5,-4.5,11.600000000000003,0.7283261555041056,0.6249658524072415,0.46914233501943386,0.7163361195127234,0.6843705197047663,0.6843706786800474,1.0961783025541059,1.1116483757721445,1.111648488706215,1.0961782086201277
-4.5,-4.5,11.700000000000003,0.7240620838464249,0.6155051140861406,0.4826996679279734,0.7434033551265353,0.6791513693262946,0.6791515623010435,1.0889579678323318,1.146862748405331,1.1468627591478036,1.0889579169381196
-4.5,-4.5,11.8,0.7256533834123653,0.618027646229771,0.48492988273947085,0.7721198113901963,0.6347137234511184,0.6347139228513785,1.120081685482202,1.1507947164227084,1.1507945605364753,1.1200816334623398
-4.5,-4.5,11.9,0.7331870517121618,0.6289019682710267,0.46096882661409894,0.7740946607707432,0.5930113657396968,0.5930115205188579,1.163493856017938,1.1111000050073372,1.11109978465473,1.1634937032955504
-4.5,-4.5,12,0.7359012443059633,0.6342282555832479,0.4371871020894084,0.753343240402941,0.5869882833747422,0.5869883747991366,1.173163214736958,1.0990694784745576,1.0990692466175105,1.1731630104187816
-4.5,-4.5,12.100000000000003,0.7353873069218031,0.6352282765099558,0.42555034616670745,0.7323387653643146,0.6003254853912358,0.6003255068489598,1.1632950417353531,1.1027251308318229,1.1027249049541206,1.1632948528974278
-4.5,-4.5,12.200000000000003,0.7335637351137777,0.6313218511440511,0.42484119634309864,0.7161223485562704,0.622214171839875,0.6222140975942946,1.143666841372621,1.1017370307604348,1.1017369072520808,1.1436667248072196
-4.5,-4.5,12.3,0.7311196623868784,0.6247123509411422,0.44542561809497005,0.7071222067065728,0.6479888988830429,0.6479888036763882,1.1200901199336046,1.0960013685782366,1.0960013525081518,1.1200900202017878
-4.5,-4.5,12.4,0.7257351963241052,0.6220177612663201,0.49079582625553303,0.7046586509341953,0.6684393558670779,0.6684392528134957,1.100312876882802,1.102761393552583,1.1027614511769617,1.1003127941158262
-4.5,-4.5,12.5,0.719096324211527,0.6259104524497844,0.568309457685949,0.7124990302400723,0.667655297212773,0.6676551652481387,1.0858091773828626,1.126318654853743,1.1263187841617035,1.0858091110999604
-4.5,-4.5,12.600000000000003,0.7215061301494767,0.6263670079134875,0.64913131282485,0.737619684450195,0.6339930936049227,0.6339930041364185,1.1054510104324173,1.1177563553031586,1.1177565119908772,1.1054508127882152
-4.5,-4.5,12.700000000000003,0.7259147580426585,0.6209830092670664,0.6584702703436279,0.7454825981427328,0.6122059995144594,0.612205957870801,1.1423504874651524,1.0672092269836422,1.0672092782523814,1.1423500902006445
-4.5,-4.5,12.8,0.721828317743433,0.6198540279954811,0.6349221163571662,0.7288330299646438,0.6156769648739336,0.6156769364033438,1.1522705172849994,1.0582231903036583,1.058223137898712,1.1522699857526553
-4.5,-4.5,12.9,0.714617415767944,0.6224753233937566,0.6078336955008475,0.7083211873559038,0.629701036459272,0.6297009718838797,1.1427484487712136,1.0665674710225888,1.066567382606471,1.1427478872014547
-4.5,-4.5,13,0.7074647137723287,0.6278062492893564,0.5809066094377888,0.6904947320530787,0.6505434393126618,0.6505432490663572,1.1200256524500776,1.0728144950626686,1.0728145028777598,1.1200251998590272
-4.5,-4.5,13.100000000000003,0.7006266185522697,0.6310361271168922,0.5549718543245533,0.6778821726168206,0.6760523888255937,0.6760521857797095,1.0937944977659388,1.081666696132738,1.0816667275206873,1.0937941271429885
-4.5,-4.5,13.200000000000003,0.6925250939096997,0.6277869626447413,0.5329096829042871,0.6689038881562056,0.6965917700839378,0.6965915528033694,1.0653890730505065,1.0985539698050366,1.0985540078053504,1.0653888917425147
-4.5,-4.5,13.3,0.6865914637930093,0.6205419198107157,0.526300484991895,0.6694914150225609,0.696534490617933,0.6965342291417521,1.050317121483393,1.129344555033857,1.1293445268785085,1.0503171108280456
-4.5,-4.5,13.4,0.692389363955724,0.6153292245778318,0.5330425207413912,0.6962172022229106,0.6624741673573318,0.6624737215084288,1.085481428570876,1.1170457914369738,1.117045910050732,1.085481224109787
-4.5,-4.5,13.5,0.6954254588289174,0.6150781701451736,0.5235680191755195,0.7120681209944165,0.6461354826263819,0.6461349015633805,1.1199130719697756,1.0888098915488267,1.0888100175224462,1.1199126454071457
-4.5,-4.5,13.600000000000003,0.6904837900078791,0.6165108674889002,0.521828954375063,0.7101795514201171,0.6464280321471062,0.646427410777912,1.1270495630022932,1.0965147175326038,1.0965144640796631,1.127049102928465
-4.5,-4.5,13.700000000000003,0.6829079588580272,0.6147710696556703,0.5347799265987594,0.710747855453627,0.6522822848347698,0.6522816748313164,1.1207857701118458,1.1023906663521643,1.102390108294999,1.1207854005647278
