% Model,Multi2DJunePPTDetect.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 21 2023, 11:57"
% Table,Accumulated Probe Table 4 - 
% x1 (cm),y1 (cm),freq (GHz),"Electric field norm (V/m), Boundary Probe 2","Electric field norm (V/m), Boundary Probe 3","Electric field norm (V/m), Point Probe 2","Electric field norm (V/m), Detector 1","Electric field norm (V/m), Detector 2p","Electric field norm (V/m), Detector 2n","Electric field norm (V/m), Boundary Probe 3n","Electric field norm (V/m), Boundary Probe 4n","Electric field norm (V/m), Boundary Probe 4p",Point average: Electric field norm (V/m)
-4.5,-4.5,4.2,0.6517710150878161,0.640805613733753,0.6018214955091358,0.7140658998820713,0.43728095003166884,0.43728095773043146,1.075958140841416,1.2915259471564793,1.2915259025439612,1.0759581660819717
-4.5,-4.5,4.300000000000002,0.6304190261678224,0.6362063482084027,0.6053571099071466,0.6732956444333789,0.4956962908293434,0.4956962982079994,1.0930629821247122,1.353206060954799,1.3532060175919667,1.0930630041167333
-4.5,-4.5,4.4,0.60633305043621,0.6271813881942946,0.6023353723556814,0.6450683870087136,0.5524017651587082,0.5524017703641769,1.0831835832785588,1.3809493004727875,1.3809492632013058,1.0831835989201766
-4.5,-4.5,4.5,0.5816784444569068,0.621257005907162,0.6026408704607936,0.6308552939938548,0.5993020672895224,0.5993020703443593,1.0402879369030478,1.3706040392532886,1.3706040128556638,1.040287944211717
-4.5,-4.5,4.6000000000000005,0.5624889308115338,0.6316307166628888,0.6332065158088234,0.6486145775679949,0.618566804646599,0.6185668058025238,0.942888785412626,1.2999251180369102,1.2999251070465974,0.9428887856519258
-4.5,-4.5,4.7,0.5666362040548625,0.6458454953852147,0.7163449184874641,0.6866377110678427,0.5945848543797679,0.5945848506932941,0.8269216078546305,1.2069831826186148,1.206983191824425,0.8269216076336392
-4.5,-4.5,4.800000000000002,0.5884464740400644,0.6418461917246234,0.7748118442460802,0.6705774121568701,0.5508200667423885,0.5508200668805417,0.8580852485696513,1.218626147344014,1.2186261666003821,0.8580852464171548
-4.5,-4.5,4.9,0.5981728345240008,0.622403909380785,0.7779727517351492,0.6241868799811136,0.5441892724753014,0.5441892769016619,0.9538428728758763,1.2539065355796086,1.2539065570991934,0.9538428664348919
-4.5,-4.5,5,0.5993642262491682,0.6072965049480392,0.7600332166354905,0.589049901475308,0.5699676888361022,0.5699676845719427,1.0182326885665338,1.252619386120457,1.252619409617945,1.018232679483394
-4.5,-4.5,5.100000000000001,0.5957124904122243,0.6076272439745566,0.7325812614934382,0.5693840733356492,0.6121000707143605,0.6121000762792744,1.047907904638503,1.2306959790140173,1.2306960055204634,1.0479078938033584
-4.5,-4.5,5.2,0.5872171468636707,0.6169899488824698,0.694458340471433,0.5580794686159227,0.6545895422762738,0.6545895486971797,1.0511753099864731,1.203769976036103,1.2037700076431366,1.0511752982912865
